#,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.02,SA(0.025)-0.1,SA(0.025)-0.02,SA(0.05)-0.1,SA(0.05)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(2.0)-0.1,SA(2.0)-0.02
-0.10060,-0.91865,1.378886E-01,2.132116E-01,1.473244E-01,2.279189E-01,1.794638E-01,2.764873E-01,2.797088E-01,4.283355E-01,3.315757E-01,5.166705E-01,1.867714E-01,3.028965E-01,9.455019E-02,1.588539E-01,4.353224E-02,7.640912E-02
-0.10057,-1.00859,1.128387E-01,1.744570E-01,1.204058E-01,1.859182E-01,1.451297E-01,2.234621E-01,2.251640E-01,3.438509E-01,2.749699E-01,4.261019E-01,1.585596E-01,2.548152E-01,8.103863E-02,1.349631E-01,3.765025E-02,6.546298E-02
-0.10054,-1.09852,9.348848E-02,1.444254E-01,9.945316E-02,1.536356E-01,1.193175E-01,1.835059E-01,1.839848E-01,2.804357E-01,2.305549E-01,3.565252E-01,1.367600E-01,2.184883E-01,7.071072E-02,1.170713E-01,3.317432E-02,5.732124E-02
-0.10051,-1.18845,7.823597E-02,1.207759E-01,8.295088E-02,1.280954E-01,9.889527E-02,1.521989E-01,1.520185E-01,2.316835E-01,1.951687E-01,3.009169E-01,1.193722E-01,1.899713E-01,6.254961E-02,1.032225E-01,2.966208E-02,5.102467E-02
-0.10048,-1.27838,6.579348E-02,1.017200E-01,6.977642E-02,1.076894E-01,8.274216E-02,1.273124E-01,1.266014E-01,1.928024E-01,1.666046E-01,2.562814E-01,1.051799E-01,1.669599E-01,5.594077E-02,9.200075E-02,2.677747E-02,4.595140E-02
-0.10044,-1.36832,5.570003E-02,8.609210E-02,5.904774E-02,9.116530E-02,6.973968E-02,1.072899E-01,1.063293E-01,1.618824E-01,1.431701E-01,2.198213E-01,9.338929E-02,1.480020E-01,5.049332E-02,8.278313E-02,2.438551E-02,4.174863E-02
-0.10040,-1.45825,4.741175E-02,7.325847E-02,5.015630E-02,7.753041E-02,5.910190E-02,9.095978E-02,8.987596E-02,1.368082E-01,1.237023E-01,1.896396E-01,8.346241E-02,1.321446E-01,4.588182E-02,7.510100E-02,2.239728E-02,3.826557E-02
-0.10036,-1.54818,4.053158E-02,6.261950E-02,4.280337E-02,6.616375E-02,5.025412E-02,7.743179E-02,7.617271E-02,1.160301E-01,1.073636E-01,1.643869E-01,7.501852E-02,1.186976E-01,4.187347E-02,6.860095E-02,2.065507E-02,3.527495E-02
-0.01079,-0.01933,3.409545E-01,5.306789E-01,3.742154E-01,5.831808E-01,4.841627E-01,7.578408E-01,7.769879E-01,1.224346E+00,7.767861E-01,1.250221E+00,4.254211E-01,7.231727E-01,2.144421E-01,3.810067E-01,9.321223E-02,1.756088E-01
-0.01079,0.07060,3.026158E-01,4.824316E-01,3.313853E-01,5.303478E-01,4.271127E-01,6.871069E-01,6.847889E-01,1.106674E+00,6.870293E-01,1.130933E+00,3.728825E-01,6.482709E-01,1.864823E-01,3.392535E-01,8.066578E-02,1.553846E-01
-0.01079,-0.10926,3.517339E-01,5.417196E-01,3.852409E-01,5.945652E-01,4.969910E-01,7.702729E-01,7.978631E-01,1.241977E+00,8.072034E-01,1.282508E+00,4.446655E-01,7.471173E-01,2.253815E-01,3.955005E-01,9.898749E-02,1.836630E-01
-0.01079,0.16053,2.312142E-01,3.827258E-01,2.512322E-01,4.178108E-01,3.183242E-01,5.331040E-01,5.065975E-01,8.510853E-01,5.309291E-01,8.999098E-01,2.868485E-01,5.116373E-01,1.426803E-01,2.655466E-01,6.267351E-02,1.220241E-01
-0.01079,-0.19920,3.554745E-01,5.440285E-01,3.889174E-01,5.969470E-01,5.008417E-01,7.724721E-01,8.036736E-01,1.244694E+00,8.181027E-01,1.290279E+00,4.525287E-01,7.534114E-01,2.300384E-01,3.995355E-01,1.016790E-01,1.861988E-01
-0.01078,0.25046,1.645636E-01,2.703561E-01,1.772645E-01,2.911862E-01,2.189306E-01,3.609094E-01,3.453845E-01,5.678185E-01,3.878670E-01,6.449081E-01,2.124253E-01,3.682835E-01,1.062326E-01,1.909253E-01,4.799160E-02,8.992015E-02
-0.01078,-0.28913,3.566957E-01,5.445580E-01,3.901564E-01,5.974609E-01,5.020455E-01,7.728371E-01,8.053581E-01,1.245065E+00,8.218707E-01,1.292237E+00,4.555526E-01,7.552279E-01,2.318743E-01,4.007598E-01,1.027970E-01,1.870608E-01
-0.01077,0.34040,1.258283E-01,2.019911E-01,1.348073E-01,2.161569E-01,1.640503E-01,2.632562E-01,2.564614E-01,4.098288E-01,3.020502E-01,4.868515E-01,1.695893E-01,2.827874E-01,8.577360E-02,1.477585E-01,3.948477E-02,7.075869E-02
-0.01077,-0.37906,3.566864E-01,5.444971E-01,3.901522E-01,5.974023E-01,5.020449E-01,7.727838E-01,8.053756E-01,1.245012E+00,8.218853E-01,1.292078E+00,4.555206E-01,7.550811E-01,2.318519E-01,4.006762E-01,1.027870E-01,1.870043E-01
-0.01076,0.43033,1.006427E-01,1.598198E-01,1.072715E-01,1.702686E-01,1.294298E-01,2.052822E-01,2.010141E-01,3.163626E-01,2.451772E-01,3.893251E-01,1.420118E-01,2.324504E-01,7.283134E-02,1.229639E-01,3.396663E-02,5.972331E-02
-0.01076,-0.46899,3.549317E-01,5.433323E-01,3.883874E-01,5.962183E-01,5.002491E-01,7.717251E-01,8.027617E-01,1.243755E+00,8.168395E-01,1.288172E+00,4.515653E-01,7.517664E-01,2.294837E-01,3.985410E-01,1.014089E-01,1.856573E-01
-0.01075,0.52026,8.232977E-02,1.300272E-01,8.759632E-02,1.383553E-01,1.049691E-01,1.651404E-01,1.620016E-01,2.530123E-01,2.039708E-01,3.208040E-01,1.220465E-01,1.975113E-01,6.353664E-02,1.061425E-01,2.999701E-02,5.216387E-02
-0.01074,-0.55893,3.473864E-01,5.353718E-01,3.807129E-01,5.878078E-01,4.914773E-01,7.626454E-01,7.888122E-01,1.231292E+00,7.958376E-01,1.264165E+00,4.376773E-01,7.335929E-01,2.215279E-01,3.874873E-01,9.718944E-02,1.796688E-01
-0.01073,0.61019,6.846213E-02,1.076847E-01,7.256797E-02,1.142311E-01,8.646858E-02,1.358476E-01,1.329258E-01,2.067050E-01,1.718699E-01,2.692797E-01,1.065628E-01,1.712803E-01,5.637706E-02,9.354488E-02,2.689139E-02,4.647972E-02
-0.01072,-0.64886,3.169628E-01,4.956515E-01,3.471543E-01,5.450731E-01,4.468082E-01,7.069144E-01,7.169222E-01,1.136817E+00,7.235690E-01,1.165067E+00,3.950491E-01,6.699782E-01,1.986349E-01,3.519853E-01,8.673217E-02,1.621037E-01
-0.01071,0.70012,5.737564E-02,9.021872E-02,6.083650E-02,9.547441E-02,7.206473E-02,1.128477E-01,1.103084E-01,1.710781E-01,1.464315E-01,2.283055E-01,9.407316E-02,1.505526E-01,5.063911E-02,8.359804E-02,2.439589E-02,4.199052E-02
-0.01070,-0.73879,2.530721E-01,4.062003E-01,2.755441E-01,4.429227E-01,3.492146E-01,5.650786E-01,5.563359E-01,9.032842E-01,5.843577E-01,9.584880E-01,3.179503E-01,5.483729E-01,1.590520E-01,2.857868E-01,7.027948E-02,1.325223E-01
-0.01068,-0.82872,1.885621E-01,3.007642E-01,2.033820E-01,3.243872E-01,2.518504E-01,4.027330E-01,3.980173E-01,6.340585E-01,4.449062E-01,7.207612E-01,2.437370E-01,4.140143E-01,1.220802E-01,2.153922E-01,5.512878E-02,1.016823E-01
-0.01065,-0.91865,1.463327E-01,2.300566E-01,1.569317E-01,2.463428E-01,1.915532E-01,3.004178E-01,3.000555E-01,4.681353E-01,3.503454E-01,5.549337E-01,1.952253E-01,3.221237E-01,9.844077E-02,1.681838E-01,4.513828E-02,8.046661E-02
-0.01062,-1.00859,1.175694E-01,1.834271E-01,1.253550E-01,1.956677E-01,1.517299E-01,2.362604E-01,2.361922E-01,3.643608E-01,2.846748E-01,4.460754E-01,1.627180E-01,2.643713E-01,8.289161E-02,1.392801E-01,3.841427E-02,6.736837E-02
-0.01059,-1.09852,9.614841E-02,1.497380E-01,1.024694E-01,1.593078E-01,1.229611E-01,1.906392E-01,1.900297E-01,2.921037E-01,2.364616E-01,3.678086E-01,1.390191E-01,2.236293E-01,7.169392E-02,1.193855E-01,3.357824E-02,5.830049E-02
-0.01056,-1.18845,7.984290E-02,1.239956E-01,8.474953E-02,1.317040E-01,1.012431E-01,1.567319E-01,1.559192E-01,2.388970E-01,1.987837E-01,3.083094E-01,1.207053E-01,1.929977E-01,6.311681E-02,1.044855E-01,2.989439E-02,5.157652E-02
-0.01052,-1.27838,6.689234E-02,1.038991E-01,7.090668E-02,1.099839E-01,8.420350E-02,1.302274E-01,1.290077E-01,1.974789E-01,1.689094E-01,2.610372E-01,1.060166E-01,1.688579E-01,5.629179E-02,9.277599E-02,2.690820E-02,4.626051E-02
-0.01048,-1.36832,5.642055E-02,8.758056E-02,5.983040E-02,9.268829E-02,7.069132E-02,1.092013E-01,1.078904E-01,1.649446E-01,1.447038E-01,2.229969E-01,9.394413E-02,1.492543E-01,5.072321E-02,8.328900E-02,2.447031E-02,4.194977E-02
-0.01044,-1.45825,4.790268E-02,7.427936E-02,5.070455E-02,7.864509E-02,5.978173E-02,9.226085E-02,9.093136E-02,1.388936E-01,1.247615E-01,1.918391E-01,8.384589E-02,1.330104E-01,4.602560E-02,7.544389E-02,2.245469E-02,3.840267E-02
-0.01040,-1.54818,4.087600E-02,6.334440E-02,4.318547E-02,6.696457E-02,5.074105E-02,7.842360E-02,7.696677E-02,1.175856E-01,1.081182E-01,1.659550E-01,7.529350E-02,1.192698E-01,4.197538E-02,6.882204E-02,2.069215E-02,3.536385E-02
0.07914,-0.01933,3.386844E-01,5.307909E-01,3.720282E-01,5.835207E-01,4.820188E-01,7.587513E-01,7.737946E-01,1.226027E+00,7.693074E-01,1.249405E+00,4.203953E-01,7.223290E-01,2.114609E-01,3.802488E-01,9.143350E-02,1.746842E-01
0.07914,0.07060,3.095424E-01,4.970260E-01,3.394015E-01,5.476558E-01,4.391790E-01,7.133022E-01,7.052640E-01,1.147997E+00,6.970034E-01,1.159379E+00,3.772599E-01,6.637331E-01,1.883113E-01,3.472836E-01,8.072182E-02,1.578631E-01
0.07914,-0.10926,3.473182E-01,5.394284E-01,3.807924E-01,5.922294E-01,4.920262E-01,7.680888E-01,7.898643E-01,1.239120E+00,7.940826E-01,1.274727E+00,4.364276E-01,7.413130E-01,2.206483E-01,3.918557E-01,9.635583E-02,1.813738E-01
0.07914,0.16053,2.385347E-01,4.043236E-01,2.598945E-01,4.423097E-01,3.309668E-01,5.687315E-01,5.275989E-01,9.101110E-01,5.420462E-01,9.411203E-01,2.920033E-01,5.341217E-01,1.449191E-01,2.765501E-01,6.302627E-02,1.256241E-01
0.07915,-0.19920,3.502309E-01,5.411032E-01,3.836204E-01,5.939187E-01,4.948784E-01,7.695732E-01,7.940340E-01,1.240874E+00,8.031700E-01,1.280479E+00,4.429329E-01,7.462006E-01,2.245481E-01,3.950394E-01,9.866041E-02,1.834501E-01
0.07915,0.25046,1.634515E-01,2.720331E-01,1.761392E-01,2.933394E-01,2.179351E-01,3.643036E-01,3.441558E-01,5.739734E-01,3.843651E-01,6.478049E-01,2.100115E-01,3.689573E-01,1.049086E-01,1.910139E-01,4.730214E-02,8.966310E-02
0.07916,-0.28913,3.519402E-01,5.419291E-01,3.852903E-01,5.947478E-01,4.965862E-01,7.702650E-01,7.965617E-01,1.241694E+00,8.084691E-01,1.283403E+00,4.466414E-01,7.487050E-01,2.267603E-01,3.966750E-01,9.996510E-02,1.845403E-01
0.07916,0.34040,1.242354E-01,2.006196E-01,1.330545E-01,2.148118E-01,1.621337E-01,2.618759E-01,2.535894E-01,4.081210E-01,2.978751E-01,4.831551E-01,1.671066E-01,2.799695E-01,8.449330E-02,1.461412E-01,3.887746E-02,6.993105E-02
0.07917,-0.37906,3.532898E-01,5.427368E-01,3.866897E-01,5.955940E-01,4.982492E-01,7.711189E-01,7.993801E-01,1.242866E+00,8.123123E-01,1.286077E+00,4.487956E-01,7.504781E-01,2.279390E-01,3.977329E-01,1.005645E-01,1.851365E-01
0.07917,0.43033,9.926160E-02,1.583720E-01,1.058782E-01,1.687172E-01,1.277460E-01,2.034961E-01,1.984735E-01,3.140291E-01,2.419182E-01,3.854423E-01,1.401164E-01,2.297692E-01,7.186960E-02,1.215817E-01,3.351350E-02,5.901512E-02
0.07918,-0.46899,3.535531E-01,5.430785E-01,3.870497E-01,5.959893E-01,4.989238E-01,7.716419E-01,8.008268E-01,1.243696E+00,8.126774E-01,1.287036E+00,4.483432E-01,7.506612E-01,2.275255E-01,3.977147E-01,1.001900E-01,1.849727E-01
0.07919,0.52026,8.128725E-02,1.287518E-01,8.645029E-02,1.370624E-01,1.036952E-01,1.636285E-01,1.600757E-01,2.508517E-01,2.012846E-01,3.176547E-01,1.206075E-01,1.953729E-01,6.281044E-02,1.050570E-01,2.966277E-02,5.162795E-02
0.07920,-0.55893,3.506508E-01,5.411423E-01,3.842197E-01,5.939946E-01,4.960133E-01,7.697896E-01,7.965367E-01,1.241466E+00,8.037876E-01,1.280566E+00,4.420188E-01,7.453069E-01,2.237439E-01,3.943041E-01,9.798598E-02,1.828145E-01
0.07921,0.61019,6.761644E-02,1.066734E-01,7.170699E-02,1.131392E-01,8.542926E-02,1.345471E-01,1.313626E-01,2.049540E-01,1.698365E-01,2.665879E-01,1.054482E-01,1.695918E-01,5.581345E-02,9.269192E-02,2.664771E-02,4.607291E-02
0.07922,-0.64886,3.383125E-01,5.275038E-01,3.715235E-01,5.799949E-01,4.811031E-01,7.544563E-01,7.721651E-01,1.219187E+00,7.692533E-01,1.240922E+00,4.204342E-01,7.159454E-01,2.115589E-01,3.766006E-01,9.169360E-02,1.730484E-01
0.07923,0.70012,5.672512E-02,8.938667E-02,6.017720E-02,9.462093E-02,7.128197E-02,1.118373E-01,1.091266E-01,1.696197E-01,1.448677E-01,2.261953E-01,9.319285E-02,1.492044E-01,5.018900E-02,8.291440E-02,2.420112E-02,4.166627E-02
0.07924,-0.73879,2.884527E-01,4.656361E-01,3.160353E-01,5.108587E-01,4.065325E-01,6.617025E-01,6.494298E-01,1.065385E+00,6.543686E-01,1.086586E+00,3.551870E-01,6.206366E-01,1.772755E-01,3.236760E-01,7.676800E-02,1.478637E-01
0.07926,-0.82872,2.019050E-01,3.296776E-01,2.180184E-01,3.568144E-01,2.724052E-01,4.455257E-01,4.315257E-01,7.057786E-01,4.729718E-01,7.882394E-01,2.570015E-01,4.522199E-01,1.282606E-01,2.353053E-01,5.746750E-02,1.100076E-01
0.07929,-0.91865,1.508995E-01,2.407271E-01,1.618614E-01,2.581884E-01,1.985148E-01,3.161200E-01,3.119446E-01,4.934694E-01,3.595802E-01,5.787182E-01,1.988785E-01,3.337659E-01,9.995770E-02,1.738176E-01,4.561902E-02,8.268765E-02
0.07932,-1.00859,1.192001E-01,1.877697E-01,1.271841E-01,2.006087E-01,1.543600E-01,2.425456E-01,2.404503E-01,3.750606E-01,2.877024E-01,4.555625E-01,1.634519E-01,2.681449E-01,8.307830E-02,1.407790E-01,3.841659E-02,6.791531E-02
0.07936,-1.09852,9.669176E-02,1.517451E-01,1.031243E-01,1.614194E-01,1.238770E-01,1.935344E-01,1.917319E-01,2.971079E-01,2.372591E-01,3.716488E-01,1.388673E-01,2.246668E-01,7.151168E-02,1.196562E-01,3.344964E-02,5.832480E-02
0.07939,-1.18845,7.994846E-02,1.248658E-01,8.489478E-02,1.327202E-01,1.015230E-01,1.580227E-01,1.564833E-01,2.412182E-01,1.987676E-01,3.099425E-01,1.202980E-01,1.930607E-01,6.284155E-02,1.043540E-01,2.973977E-02,5.144092E-02
0.07943,-1.27838,6.682417E-02,1.042673E-01,7.085229E-02,1.104100E-01,8.420197E-02,1.308501E-01,1.291213E-01,1.986346E-01,1.685720E-01,2.616048E-01,1.055563E-01,1.685597E-01,5.600915E-02,9.251402E-02,2.677173E-02,4.609591E-02
0.07947,-1.36832,5.628534E-02,8.771894E-02,5.970646E-02,9.284046E-02,7.057987E-02,1.094526E-01,1.077995E-01,1.654592E-01,1.442673E-01,2.230612E-01,9.350080E-02,1.488298E-01,5.046019E-02,8.299300E-02,2.434680E-02,4.178407E-02
0.07952,-1.45825,4.775551E-02,7.428920E-02,5.054712E-02,7.867160E-02,5.963629E-02,9.232806E-02,9.076498E-02,1.391055E-01,1.243199E-01,1.916781E-01,8.344229E-02,1.325601E-01,4.580946E-02,7.515200E-02,2.234448E-02,3.824758E-02
0.07957,-1.54818,4.073530E-02,6.329972E-02,4.303254E-02,6.692442E-02,5.058029E-02,7.840630E-02,7.676585E-02,1.176205E-01,1.077083E-01,1.656969E-01,7.493296E-02,1.188698E-01,4.178348E-02,6.856917E-02,2.060239E-02,3.523216E-02
0.16907,-0.01933,2.866576E-01,4.665999E-01,3.144751E-01,5.128676E-01,4.054720E-01,6.672326E-01,6.480676E-01,1.074984E+00,6.469358E-01,1.080840E+00,3.498937E-01,6.136484E-01,1.743161E-01,3.191982E-01,7.521008E-02,1.446469E-01
0.16907,0.07060,2.414503E-01,3.996778E-01,2.632413E-01,4.375033E-01,3.352491E-01,5.631508E-01,5.356724E-01,9.022602E-01,5.503623E-01,9.304699E-01,2.960529E-01,5.249108E-01,1.469571E-01,2.715743E-01,6.409885E-02,1.235917E-01
0.16907,-0.10926,2.979164E-01,4.794449E-01,3.261876E-01,5.269776E-01,4.198066E-01,6.832812E-01,6.711060E-01,1.098150E+00,6.769544E-01,1.118548E+00,3.685243E-01,6.411564E-01,1.846417E-01,3.352780E-01,8.035105E-02,1.534780E-01
0.16908,0.16053,1.823373E-01,2.947639E-01,1.968013E-01,3.189030E-01,2.453134E-01,3.983629E-01,3.891273E-01,6.315183E-01,4.267381E-01,7.030298E-01,2.310571E-01,3.980267E-01,1.149068E-01,2.060013E-01,5.153496E-02,9.630289E-02
0.16908,-0.19920,3.024682E-01,4.828185E-01,3.307402E-01,5.305201E-01,4.247191E-01,6.867233E-01,6.785591E-01,1.102565E+00,6.902071E-01,1.129570E+00,3.773542E-01,6.499958E-01,1.897152E-01,3.407619E-01,8.307704E-02,1.568815E-01
0.16908,0.25046,1.440811E-01,2.316295E-01,1.548640E-01,2.487897E-01,1.901662E-01,3.061531E-01,2.993228E-01,4.803097E-01,3.420859E-01,5.550536E-01,1.884739E-01,3.172191E-01,9.450591E-02,1.645075E-01,4.303096E-02,7.808144E-02
0.16909,-0.28913,3.091150E-01,4.902300E-01,3.376402E-01,5.387011E-01,4.329894E-01,6.959890E-01,6.921226E-01,1.115850E+00,7.077822E-01,1.151689E+00,3.880567E-01,6.660036E-01,1.956206E-01,3.501949E-01,8.597311E-02,1.617604E-01
0.16909,0.34040,1.154673E-01,1.845457E-01,1.234047E-01,1.973817E-01,1.500240E-01,2.398186E-01,2.345739E-01,3.724940E-01,2.781731E-01,4.461406E-01,1.574455E-01,2.602074E-01,7.989795E-02,1.364338E-01,3.686773E-02,6.553139E-02
0.16910,-0.37906,3.264619E-01,5.126948E-01,3.580888E-01,5.632186E-01,4.608302E-01,7.300103E-01,7.374147E-01,1.173761E+00,7.464330E-01,1.208263E+00,4.103107E-01,7.000806E-01,2.070374E-01,3.685597E-01,9.066424E-02,1.702324E-01
0.16911,0.43033,9.414574E-02,1.497207E-01,1.003748E-01,1.595732E-01,1.210056E-01,1.919282E-01,1.877017E-01,2.958991E-01,2.303563E-01,3.657683E-01,1.344549E-01,2.192598E-01,6.922662E-02,1.165080E-01,3.233594E-02,5.667342E-02
0.16911,-0.46899,3.428388E-01,5.335223E-01,3.761326E-01,5.860910E-01,4.863397E-01,7.611132E-01,7.804080E-01,1.229169E+00,7.822179E-01,1.258029E+00,4.291095E-01,7.292452E-01,2.165781E-01,3.846511E-01,9.438036E-02,1.776287E-01
0.16912,0.52026,7.803265E-02,1.234269E-01,8.286311E-02,1.312145E-01,9.923039E-02,1.567787E-01,1.532860E-01,2.401374E-01,1.935012E-01,3.052857E-01,1.168106E-01,1.887988E-01,6.105337E-02,1.018834E-01,2.886755E-02,5.014348E-02
0.16913,-0.55893,3.448394E-01,5.377601E-01,3.783929E-01,5.905253E-01,4.895884E-01,7.665027E-01,7.863071E-01,1.237204E+00,7.863999E-01,1.269203E+00,4.307451E-01,7.366539E-01,2.172027E-01,3.888637E-01,9.430348E-02,1.794261E-01
0.16914,0.61019,6.523453E-02,1.031020E-01,6.928569E-02,1.092392E-01,8.242369E-02,1.297369E-01,1.266579E-01,1.975775E-01,1.644579E-01,2.578374E-01,1.027873E-01,1.650388E-01,5.454296E-02,9.054152E-02,2.611353E-02,4.509248E-02
0.16915,-0.64886,3.346185E-01,5.254612E-01,3.678731E-01,5.781165E-01,4.772257E-01,7.528266E-01,7.661480E-01,1.216912E+00,7.577832E-01,1.234186E+00,4.127440E-01,7.105858E-01,2.070235E-01,3.731303E-01,8.900742E-02,1.706379E-01
0.16917,0.70012,5.503629E-02,8.671036E-02,5.835956E-02,9.189086E-02,6.917650E-02,1.085063E-01,1.058586E-01,1.645548E-01,1.409742E-01,2.199836E-01,9.121267E-02,1.458513E-01,4.921872E-02,8.130760E-02,2.378976E-02,4.093498E-02
0.16918,-0.73879,2.853749E-01,4.638123E-01,3.130322E-01,5.091845E-01,4.031155E-01,6.602867E-01,6.447859E-01,1.063572E+00,6.448774E-01,1.080659E+00,3.482162E-01,6.155856E-01,1.732175E-01,3.204791E-01,7.451981E-02,1.456654E-01
0.16920,-0.82872,1.981135E-01,3.268200E-01,2.141902E-01,3.539083E-01,2.680005E-01,4.426288E-01,4.251774E-01,7.019638E-01,4.629444E-01,7.800073E-01,2.504566E-01,4.458388E-01,1.246705E-01,2.314199E-01,5.564758E-02,1.078114E-01
0.16923,-0.91865,1.474351E-01,2.373467E-01,1.583394E-01,2.545726E-01,1.942341E-01,3.122180E-01,3.055073E-01,4.879501E-01,3.509020E-01,5.696678E-01,1.935233E-01,3.273504E-01,9.713142E-02,1.701228E-01,4.427997E-02,8.079659E-02
0.16927,-1.00859,1.163857E-01,1.846555E-01,1.242702E-01,1.972370E-01,1.508085E-01,2.388581E-01,2.354286E-01,3.696575E-01,2.809604E-01,4.474084E-01,1.594735E-01,2.625920E-01,8.102657E-02,1.378718E-01,3.743653E-02,6.638420E-02
0.16930,-1.09852,9.453586E-02,1.490889E-01,1.007432E-01,1.587152E-01,1.212298E-01,1.903612E-01,1.877078E-01,2.924677E-01,2.318934E-01,3.651747E-01,1.358667E-01,2.203452E-01,6.998158E-02,1.173521E-01,3.272273E-02,5.716436E-02
0.16934,-1.18845,7.831622E-02,1.227975E-01,8.310998E-02,1.304618E-01,9.936580E-02,1.555095E-01,1.532476E-01,2.375927E-01,1.945955E-01,3.045291E-01,1.179567E-01,1.896636E-01,6.166528E-02,1.025756E-01,2.918039E-02,5.053943E-02
0.16939,-1.27838,6.547271E-02,1.026067E-01,6.949541E-02,1.086559E-01,8.257056E-02,1.287755E-01,1.266665E-01,1.956132E-01,1.653623E-01,2.573462E-01,1.037446E-01,1.658517E-01,5.507763E-02,9.113437E-02,2.636442E-02,4.543136E-02
0.16943,-1.36832,5.524806E-02,8.635106E-02,5.857915E-02,9.147253E-02,6.933185E-02,1.078269E-01,1.059268E-01,1.631044E-01,1.417619E-01,2.196869E-01,9.204471E-02,1.466424E-01,4.970325E-02,8.186716E-02,2.401582E-02,4.124348E-02
0.16948,-1.45825,4.694672E-02,7.321718E-02,4.965924E-02,7.752067E-02,5.858961E-02,9.105670E-02,8.925921E-02,1.372428E-01,1.223380E-01,1.889895E-01,8.224943E-02,1.307599E-01,4.523648E-02,7.421718E-02,2.206898E-02,3.779855E-02
0.16953,-1.54818,4.009651E-02,6.244973E-02,4.233684E-02,6.599005E-02,4.975335E-02,7.731987E-02,7.553847E-02,1.160373E-01,1.061216E-01,1.635333E-01,7.394029E-02,1.174015E-01,4.130210E-02,6.780335E-02,2.038844E-02,3.488158E-02
0.25900,-0.01933,1.849971E-01,2.834014E-01,1.996212E-01,3.064393E-01,2.481575E-01,3.816407E-01,3.937374E-01,6.061136E-01,4.357806E-01,6.780601E-01,2.370175E-01,3.833225E-01,1.181956E-01,1.985957E-01,5.325948E-02,9.378469E-02
0.25901,0.07060,1.678882E-01,2.605884E-01,1.810391E-01,2.810702E-01,2.240698E-01,3.491575E-01,3.550665E-01,5.523152E-01,3.966434E-01,6.240100E-01,2.160324E-01,3.531029E-01,1.078188E-01,1.826899E-01,4.874078E-02,8.634692E-02
0.25901,-0.10926,1.956905E-01,2.971227E-01,2.112270E-01,3.209472E-01,2.627184E-01,3.997696E-01,4.167601E-01,6.333538E-01,4.623734E-01,7.131616E-01,2.514724E-01,4.052227E-01,1.256832E-01,2.103738E-01,5.676567E-02,9.958540E-02
0.25901,0.16053,1.457355E-01,2.285855E-01,1.566974E-01,2.456414E-01,1.924203E-01,3.023164E-01,3.032615E-01,4.753070E-01,3.468466E-01,5.493018E-01,1.909503E-01,3.138121E-01,9.575045E-02,1.628519E-01,4.364536E-02,7.751500E-02
0.25901,-0.19920,2.037633E-01,3.079736E-01,2.195044E-01,3.320361E-01,2.731517E-01,4.130851E-01,4.323727E-01,6.525167E-01,4.815588E-01,7.395821E-01,2.629548E-01,4.226242E-01,1.317285E-01,2.199703E-01,5.965260E-02,1.044863E-01
0.25902,0.25046,1.232624E-01,1.942959E-01,1.319671E-01,2.081975E-01,1.609227E-01,2.535482E-01,2.518916E-01,3.955085E-01,2.960820E-01,4.700449E-01,1.660829E-01,2.723817E-01,8.398262E-02,1.422637E-01,3.867290E-02,6.832485E-02
0.25902,-0.28913,2.159873E-01,3.310225E-01,2.335281E-01,3.581206E-01,2.907262E-01,4.459016E-01,4.617217E-01,7.065192E-01,5.098366E-01,7.962660E-01,2.785164E-01,4.568426E-01,1.396740E-01,2.383376E-01,6.304895E-02,1.127543E-01
0.25903,0.34040,1.033882E-01,1.631906E-01,1.101924E-01,1.742265E-01,1.334466E-01,2.105010E-01,2.078310E-01,3.257561E-01,2.509612E-01,3.973478E-01,1.442891E-01,2.354208E-01,7.379792E-02,1.241430E-01,3.435853E-02,6.018778E-02
0.25903,-0.37906,2.529917E-01,4.077418E-01,2.755725E-01,4.454402E-01,3.496987E-01,5.711721E-01,5.568845E-01,9.137991E-01,5.828179E-01,9.544573E-01,3.170328E-01,5.433806E-01,1.586153E-01,2.825927E-01,7.006890E-02,1.303016E-01
0.25904,0.43033,8.657123E-02,1.368600E-01,9.219881E-02,1.455631E-01,1.107479E-01,1.746700E-01,1.716021E-01,2.688462E-01,2.132084E-01,3.360157E-01,1.261200E-01,2.044934E-01,6.537971E-02,1.092146E-01,3.073446E-02,5.347535E-02
0.25905,-0.46899,2.885688E-01,4.674517E-01,3.163529E-01,5.136335E-01,4.076125E-01,6.678514E-01,6.510345E-01,1.075650E+00,6.529938E-01,1.083872E+00,3.541386E-01,6.164271E-01,1.767444E-01,3.208902E-01,7.655447E-02,1.458352E-01
0.25906,0.52026,7.287195E-02,1.150368E-01,7.750790E-02,1.221823E-01,9.257748E-02,1.455945E-01,1.426793E-01,2.226341E-01,1.821413E-01,2.857077E-01,1.111237E-01,1.792069E-01,5.848816E-02,9.709604E-02,2.775305E-02,4.802670E-02
